标题,价格(元/月),面积,片区,lng,lat,nearest_station_id,distance_km
整租·一品漫城二期（公寓） 3室1厅 东,13000,164.58㎡,闵行-浦江-一品漫城二期（公寓）,121.436307,31.188334,1号线,0.6212
整租·西郊九韵城 2室2厅 南,4600,73.15㎡,闵行-华漕-西郊九韵城,121.295371,31.211899,17号线,2.2528
整租·平南一二村 1室1厅 南/北,5400,37.62㎡,闵行-古美-平南一二村,121.400437,31.156156,12号线,0.5554
整租·春申景城MIDTOWN 2室2厅 南/北,9800,142.46㎡,闵行-春申-春申景城MIDTOWN,121.410553,31.112642,15号线,1.6318
整租·莘东两湾新苑 1室1厅 南,5500,56.00㎡,闵行-莘庄北广场-莘东两湾新苑,121.395492,31.113579,1号线,0.845
整租·万科早城(二期) 1室1厅 南,3150,60.34㎡,闵行-浦江-万科早城(二期),121.485866,31.104431,8号线,2.0077
整租·永德小区永南 1室1厅 南,2750,37.01㎡,闵行-吴泾-永德小区永南,121.465493,31.041448,15号线,2.1429
整租·梅香苑西苑 2室2厅 南,6200,83.30㎡,闵行-梅陇-梅香苑西苑,121.412822,31.14129,1号线,0.1599
整租·景舒苑六村 2室1厅 南,4095,57.21㎡,闵行-浦江-景舒苑六村,121.490078,31.074682,8号线,1.9615
整租·君莲新城广润苑 2室2厅 南,5200,85.00㎡,闵行-颛桥-君莲新城广润苑,121.417817,31.085529,15号线,0.4546
整租·银泰苑 3室1厅 南/北,6000,86.00㎡,闵行-春申-银泰苑,121.422927,31.086312,15号线,0.3613
整租·电机五村 1室1厅 南,2900,46.74㎡,闵行-老闵行-电机五村,121.401524,31.00268,5号线,0.8
整租·浦航新城中城新苑 2室1厅 南/北,3800,79.50㎡,闵行-闵浦-浦航新城中城新苑,121.540796,31.054512,浦江线,1.2358
整租·万科城 3室2厅 南/北,4600,92.00㎡,闵行-老闵行-万科城,121.386109,31.027058,5号线,2.3408
整租·飞碟苑 2室1厅 南,3700,82.12㎡,闵行-老闵行-飞碟苑,121.393465,31.029326,5号线,2.2293
整租·蒲汇新村 2室1厅 南,5800,64.92㎡,闵行-七宝-蒲汇新村,121.356317,31.155598,9号线,0.6774
整租·一品漫城(五期) 2室1厅 东,5000,62.00㎡,闵行-浦江-一品漫城(五期),121.436307,31.188334,1号线,0.6212
整租·华发古美华府 3室1厅 南/北,10000,107.16㎡,闵行-古美-华发古美华府,121.400437,31.156156,12号线,0.5554
整租·罗阳二村 2室1厅 南,4200,73.28㎡,闵行-梅陇-罗阳二村,121.412822,31.14129,1号线,0.1599
整租·航华四村 2室1厅 南,3950,52.14㎡,闵行-航华-航华四村,121.35991,31.170785,10号线,0.485
整租·万乐城(商业类) 2室1厅 复式 南,4500,44.00㎡,闵行-吴泾-万乐城(商业类),121.445443,31.038405,15号线,0.2291
整租·双柏小区 3室1厅 南/北,4000,61.16㎡,闵行-吴泾-双柏小区,121.472246,31.043279,15号线,2.8098
整租·莘松三村 2室1厅 南/北,4200,55.79㎡,闵行-莘庄北广场-莘松三村,121.436307,31.188334,1号线,0.6212
整租·骏苑(二期) 2室1厅 南,3400,60.00㎡,闵行-颛桥-骏苑(二期),121.436307,31.188334,1号线,0.6212
整租·航华三村四街坊 1室1厅 南,5200,57.77㎡,闵行-航华-航华三村四街坊,121.348619,31.165882,10号线,0.6424
整租·航华二村嘉丰公寓 2室2厅 南,6000,78.28㎡,闵行-航华-航华二村嘉丰公寓,121.350331,31.172808,10号线,0.9482
整租·七韵美地苑 2室2厅 南,7800,80.00㎡,闵行-航华-七韵美地苑,121.436307,31.188334,1号线,0.6212
整租·佳宝新村 1室1厅 南,4400,40.01㎡,闵行-七宝-佳宝新村,121.346258,31.15542,9号线,0.2829
整租·报春三村 2室1厅 南,4600,58.24㎡,闵行-莘庄北广场-报春三村,121.436307,31.188334,1号线,0.6212
整租·众众德尚世嘉 4室2厅 复式 南,13000,172.67㎡,闵行-颛桥-众众德尚世嘉,121.401557,31.073545,5号线,0.7247
整租·众众德尚世嘉 2室1厅 南,6200,90.00㎡,闵行-颛桥-众众德尚世嘉,121.401557,31.073545,5号线,0.7247
整租·红春一公寓 2室2厅 南,7000,65.78㎡,闵行-金虹桥-红春一公寓,121.387795,31.190141,10号线,0.8775
整租·莘松六村 2室1厅 南/北,4200,50.24㎡,闵行-莘庄北广场-莘松六村,121.436307,31.188334,1号线,0.6212
整租·莘松六村 1室1厅 南,3500,44.14㎡,闵行-莘庄北广场-莘松六村,121.436307,31.188334,1号线,0.6212
整租·颛桥紫薇花园东区 3室2厅 南/北,9800,102.00㎡,闵行-颛桥-颛桥紫薇花园东区,121.397933,31.069067,5号线,0.4391
整租·万科早城(一期) 1室1厅 北,3200,88.00㎡,闵行-浦江-万科早城(一期),121.485866,31.104431,8号线,2.0077
整租·浦恒北苑 1室1厅 南,4800,66.14㎡,闵行-浦江-浦恒北苑,121.483188,31.117369,市域机场线,1.0227
整租·七韵美地苑 2室2厅 南,7500,80.90㎡,闵行-航华-七韵美地苑,121.436307,31.188334,1号线,0.6212
整租·复地紫藤里 2室2厅 南,16000,99.73㎡,闵行-龙柏-复地紫藤里,121.365844,31.17266,10号线,0.3448
整租·天安豪园 1室1厅 南,6600,50.00㎡,闵行-金汇-天安豪园,121.436307,31.188334,1号线,0.6212
整租·公园1872北区 3室2厅 南/北,6500,108.19㎡,闵行-吴泾-公园1872北区,121.436307,31.188334,1号线,0.6212
整租·美邻苑 1室1厅 南,4600,50.49㎡,闵行-华漕-美邻苑,121.436307,31.188334,1号线,0.6212
整租·虹桥玉兰馨苑 2室1厅 南,4800,90.00㎡,闵行-华漕-虹桥玉兰馨苑,121.277293,31.2324,13号线,4.114
整租·航华二村二街坊 2室1厅 南,6000,78.94㎡,闵行-航华-航华二村二街坊,121.351706,31.170723,10号线,0.6825
整租·梅香苑西苑 1室1厅 南,5300,62.74㎡,闵行-梅陇-梅香苑西苑,121.412822,31.14129,1号线,0.1599
整租·瑞和城叁街区(鲁宁路43弄) 2室1厅 南,3300,85.00㎡,闵行-闵浦-瑞和城叁街区(鲁宁路43弄),121.524188,31.020953,浦江线,0.4771
整租·报春三村 1室1厅 南,3900,47.95㎡,闵行-莘庄北广场-报春三村,121.436307,31.188334,1号线,0.6212
整租·浦江宝邸 2室2厅 南/北,4000,110.00㎡,闵行-闵浦-浦江宝邸,121.436307,31.188334,1号线,0.6212
整租·虹桥玉兰馨苑 2室2厅 南,5000,90.00㎡,闵行-华漕-虹桥玉兰馨苑,121.277293,31.2324,13号线,4.114
整租·华发古美华府 3室2厅 南/北,9900,107.00㎡,闵行-古美-华发古美华府,121.400437,31.156156,12号线,0.5554
整租·永康城馨宁佳苑 2室1厅 南,3300,78.00㎡,闵行-浦江-永康城馨宁佳苑,121.508893,31.030989,浦江线,1.6253
整租·雍华府(公寓) 2室1厅 南,5500,111.35㎡,闵行-颛桥-雍华府(公寓),121.436307,31.188334,1号线,0.6212
整租·虹桥玉兰馨苑 2室1厅 南,5600,90.00㎡,闵行-华漕-虹桥玉兰馨苑,121.277293,31.2324,13号线,4.114
整租·爱博一村 3室1厅 南,5800,83.00㎡,闵行-华漕-爱博一村,121.31115,31.207346,17号线,1.6536
整租·万科时一区(二期） 3室2厅 南,12000,107.00㎡,闵行-华漕-万科时一区(二期）,121.31106,31.203422,17号线,1.2851
整租·富力虹桥十号 2室1厅 南,6900,64.00㎡,闵行-华漕-富力虹桥十号,121.436307,31.188334,1号线,0.6212
整租·万科时一区（一期） 2室1厅 南/北,8200,78.00㎡,闵行-华漕-万科时一区（一期）,121.31106,31.203422,17号线,1.2851
整租·爱博二村 2室1厅 南,5000,60.00㎡,闵行-华漕-爱博二村,121.305949,31.206482,17号线,1.8556
整租·景香苑 2室2厅 南,8000,94.00㎡,闵行-春申-景香苑,121.419697,31.097204,15号线,0.2936
整租·高兴花园二三四街坊 2室1厅 南,4500,52.69㎡,闵行-春申-高兴花园二三四街坊,121.404495,31.112327,1号线,1.4494
整租·瑞和城贰街区（汇延路59弄） 1室1厅 南,2100,64.86㎡,闵行-闵浦-瑞和城贰街区（汇延路59弄）,121.436307,31.188334,1号线,0.6212
整租·天恒名城 3室2厅 南/北,8000,167.00㎡,闵行-颛桥-天恒名城,121.392861,31.056446,5号线,1.453
整租·馨和雅苑 2室1厅 南,4000,74.43㎡,闵行-闵浦-馨和雅苑,121.542169,31.047096,浦江线,1.1346
整租·万乐城(商业类) 2室1厅 南,5300,44.00㎡,闵行-吴泾-万乐城(商业类),121.445443,31.038405,15号线,0.2291
整租·建发璟院北苑 3室2厅 南,14000,107.00㎡,闵行-古美-建发璟院北苑,121.400437,31.156156,12号线,0.5554
整租·建发璟院北苑 4室2厅 南,21000,157.00㎡,闵行-古美-建发璟院北苑,121.400437,31.156156,12号线,0.5554
整租·建发璟院北苑 3室2厅 南,16000,107.51㎡,闵行-古美-建发璟院北苑,121.400437,31.156156,12号线,0.5554
整租·建发璟院北苑 3室1厅 南,14000,103.00㎡,闵行-古美-建发璟院北苑,121.400437,31.156156,12号线,0.5554
整租·建发璟院南苑 3室1厅 南,15000,103.00㎡,闵行-古美-建发璟院南苑,121.400437,31.156156,12号线,0.5554
整租·金汇华光城 2室2厅 南,9500,108.64㎡,闵行-金汇-金汇华光城,121.436307,31.188334,1号线,0.6212
整租·红旗三村 2室1厅 南,2400,54.34㎡,闵行-老闵行-红旗三村,121.399206,31.010592,5号线,0.5122
整租·新闵小区 1室1厅 南,3200,50.62㎡,闵行-老闵行-新闵小区,121.424278,31.005865,5号线,0.0908
整租·锦绣江南(四期) 2室2厅 南,11800,116.48㎡,闵行-金汇-锦绣江南(四期),121.436307,31.188334,1号线,0.6212
整租·公园1872南区 3室2厅 南/北,6300,106.00㎡,闵行-吴泾-公园1872南区,121.436307,31.188334,1号线,0.6212
整租·锦绣江南(一期) 3室2厅 南,15000,131.87㎡,闵行-金汇-锦绣江南(一期),121.436307,31.188334,1号线,0.6212
整租·爱庐世纪新苑 3室2厅 南/北,6500,107.42㎡,闵行-颛桥-爱庐世纪新苑,121.421174,31.079055,15号线,0.4643
整租·高华小区 2室1厅 南,4000,48.00㎡,闵行-老闵行-高华小区,121.42207,31.004613,5号线,0.1617
整租·三明花园 1室1厅 南,3500,60.39㎡,闵行-老闵行-三明花园,121.42878,31.014666,5号线,0.9337
整租·沙申新村 2室1厅 南,4000,60.52㎡,闵行-航华-沙申新村,121.339094,31.171447,10号线,1.6865
整租·静安新城十二区 2室1厅 南,6800,75.76㎡,闵行-静安新城-静安新城十二区,121.378809,31.158686,9号线,0.9466
整租·沁春园一村 3室1厅 南,4900,81.91㎡,闵行-莘庄南广场-沁春园一村,121.376559,31.100032,5号线,0.9051
整租·银河新都 2室1厅 南,5200,63.63㎡,闵行-春申-银河新都,121.413911,31.093882,15号线,0.5244
整租·红旗小区 2室0厅 南,2200,45.91㎡,闵行-老闵行-红旗小区,121.397894,31.010301,5号线,0.4027
整租·东苑利华苑北区 1室1厅 南,5500,50.56㎡,闵行-莘庄南广场-东苑利华苑北区,121.388679,31.098788,5号线,0.2794
整租·尚品华庭 2室2厅 南,8500,80.74㎡,闵行-华漕-尚品华庭,121.318334,31.205999,17号线,1.3291
整租·春晖小区 2室0厅 南/北,4800,49.60㎡,闵行-航华-春晖小区,121.436307,31.188334,1号线,0.6212
整租·金汇花园一街坊 3室2厅 南/北,8000,132.31㎡,闵行-金汇-金汇花园一街坊,121.371486,31.183191,10号线,0.706
整租·中冶锦城 3室2厅 南,9300,119.50㎡,闵行-春申-中冶锦城,121.419896,31.093988,15号线,0.4188
整租·龙柏七村 1室1厅 南,5775,49.86㎡,闵行-龙柏-龙柏七村,121.362214,31.174217,10号线,0.562
整租·金色西郊城 3室2厅 南/北,7800,127.41㎡,闵行-华漕-金色西郊城,121.328099,31.223999,13号线,2.017
整租·景香苑 1室1厅 南,5400,63.00㎡,闵行-春申-景香苑,121.419697,31.097204,15号线,0.2936
整租·爱博二村 2室2厅 南/北,6000,80.00㎡,闵行-华漕-爱博二村,121.305949,31.206482,17号线,1.8556
整租·雍华府(公寓) 2室1厅 南,5300,74.42㎡,闵行-颛桥-雍华府(公寓),121.436307,31.188334,1号线,0.6212
整租·锦峰苑 3室2厅 南,5500,121.10㎡,闵行-颛桥-锦峰苑,121.377481,31.08702,5号线,1.2465
整租·江南星城(一期) 3室2厅 南,9000,131.91㎡,闵行-古美-江南星城(一期),121.400437,31.156156,12号线,0.5554
整租·龙柏七村 1室1厅 南,6000,50.03㎡,闵行-龙柏-龙柏七村,121.362214,31.174217,10号线,0.562
整租·西郊虹韵城景雅苑 1室1厅 南,5200,55.78㎡,闵行-华漕-西郊虹韵城景雅苑,121.293215,31.221413,17号线,3.2966
整租·凯利大楼 2室2厅 南,6500,110.11㎡,闵行-莘庄南广场-凯利大楼,121.387369,31.100958,5号线,0.3347
整租·平阳新村四街坊 2室1厅 南/北,5700,51.60㎡,闵行-古美-平阳新村四街坊,121.400437,31.156156,12号线,0.5554
整租·东苑绿世界花园(一期) 2室1厅 南,7200,102.57㎡,闵行-古美-东苑绿世界花园(一期),121.400437,31.156156,12号线,0.5554
整租·水清一村 1室1厅 南,4200,38.17㎡,闵行-莘庄北广场-水清一村,121.436307,31.188334,1号线,0.6212
整租·永康城浦芳苑 2室1厅 南/北,2000,69.43㎡,闵行-浦江-永康城浦芳苑,121.452073,31.12801,15号线,1.4195
整租·万源城朗郡 4室2厅 南,22000,177.00㎡,闵行-古美-万源城朗郡,121.400437,31.156156,12号线,0.5554
整租·大唐别墅 8室3厅 南/北,30000,291.04㎡,闵行-莘庄北广场-大唐别墅,121.380639,31.119324,5号线,1.0122
整租·夏朵园 2室2厅 南/北,4100,87.79㎡,闵行-老闵行-夏朵园,121.396038,31.024999,5号线,1.945
整租·永兴小区西区 2室2厅 南,5775,85.00㎡,闵行-航华-永兴小区西区,121.350393,31.176898,10号线,1.3572
整租·罗阳七村(华宝小区) 2室1厅 南,6000,71.27㎡,闵行-梅陇-罗阳七村(华宝小区),121.412822,31.14129,1号线,0.1599
整租·龙盛国际商业广场(商业类) 2室2厅 南,5000,52.00㎡,闵行-莘庄南广场-龙盛国际商业广场(商业类),121.398851,31.085267,5号线,0.9357
整租·罗秀新苑 2室1厅 南,4500,74.00㎡,闵行-梅陇-罗秀新苑,121.412822,31.14129,1号线,0.1599
整租·航华四村三街坊 2室1厅 南,5200,64.21㎡,闵行-航华-航华四村三街坊,121.354677,31.170396,10号线,0.5555
整租·紫藤新园 2室2厅 南,4000,94.79㎡,闵行-老闵行-紫藤新园,121.400889,31.005911,5号线,0.565
整租·东江小区 2室1厅 东,3690,51.00㎡,闵行-老闵行-东江小区,121.417556,31.008122,5号线,0.6392
整租·沧源小区 2室1厅 南/北,3550,60.30㎡,闵行-老闵行-沧源小区,121.42818,31.014585,5号线,0.8861
整租·龙柏二村 2室1厅 南,5200,66.00㎡,闵行-龙柏-龙柏二村,121.36229,31.182868,10号线,0.9897
整租·古美十村 2室1厅 南,6000,78.00㎡,闵行-古美-古美十村,121.400437,31.156156,12号线,0.5554
整租·水清一村 2室1厅 南,4150,60.00㎡,闵行-莘庄北广场-水清一村,121.436307,31.188334,1号线,0.6212
整租·金铭福邸 3室2厅 南,6500,146.00㎡,闵行-老闵行-金铭福邸,121.411182,31.009288,5号线,0.2406
整租·茂盛城市花园一期 1室1厅 南,4200,45.10㎡,闵行-七宝-茂盛城市花园一期,121.436307,31.188334,1号线,0.6212
整租·沁春园三村 1室1厅 南,5500,62.10㎡,闵行-莘庄南广场-沁春园三村,121.375011,31.096235,5号线,1.0549
整租·九星家园 1室1厅 南,6450,57.00㎡,闵行-七宝-九星家园,121.365748,31.1541,9号线,0.5367
整租·银都新村(1至7区) 1室1厅 南/北,3500,42.68㎡,闵行-莘庄南广场-银都新村(1至7区),121.395561,31.094471,5号线,0.7605
整租·陆家嘴红醍半岛(公寓) 3室1厅 南/北,8000,95.55㎡,闵行-浦江-陆家嘴红醍半岛(公寓),121.485903,31.098593,8号线,1.9557
整租·奥森公寓 2室2厅 南,7200,97.67㎡,闵行-金虹桥-奥森公寓,121.379258,31.189246,10号线,0.5761
整租·晶杰苑 2室2厅 南,8500,85.00㎡,闵行-古美-晶杰苑,121.400437,31.156156,12号线,0.5554
整租·浦江世博家园五街坊 1室1厅 南,4200,55.90㎡,闵行-浦江-浦江世博家园五街坊,121.502705,31.079579,8号线,0.7649
整租·绿地峰尚汇 1室1厅 南,3800,51.32㎡,闵行-浦江-绿地峰尚汇,121.511716,31.080359,8号线,0.524
整租·白雪公主 2室2厅 南,6000,91.86㎡,闵行-七宝-白雪公主,121.436307,31.188334,1号线,0.6212
整租·银桥花园 2室1厅 南,3800,71.92㎡,闵行-颛桥-银桥花园,121.409262,31.056335,5号线,1.2464
整租·众秀新家园 2室1厅 南/北,5000,60.00㎡,闵行-颛桥-众秀新家园,121.415957,31.0773,15号线,0.8575
整租·银康苑 2室1厅 南,3000,64.77㎡,闵行-老闵行-银康苑,121.388044,31.021736,5号线,1.7252
整租·银河新都 3室1厅 南,5000,68.75㎡,闵行-春申-银河新都,121.413911,31.093882,15号线,0.5244
整租·报春四村 2室1厅 南,4100,58.24㎡,闵行-莘庄北广场-报春四村,121.436307,31.188334,1号线,0.6212
整租·佳宝新村 1室1厅 南,4500,40.02㎡,闵行-七宝-佳宝新村,121.346258,31.15542,9号线,0.2829
整租·万科七宝国际 1室2厅 南,5500,58.18㎡,闵行-七宝-万科七宝国际,121.336895,31.15065,市域机场线,0.2401
整租·东方花园三期 1室1厅 南,6000,57.00㎡,闵行-七宝-东方花园三期,121.365234,31.142778,12号线,1.2634
整租·香树丽舍 2室2厅 南,6500,90.77㎡,闵行-莘庄北广场-香树丽舍,121.436307,31.188334,1号线,0.6212
整租·欣佳宝邸(北区) 2室1厅 南,3000,76.20㎡,闵行-闵浦-欣佳宝邸(北区),121.539369,31.043262,浦江线,0.8748
整租·金硕河畔景园西区 2室2厅 南/北,3800,72.00㎡,闵行-闵浦-金硕河畔景园西区,121.534241,31.054661,浦江线,0.6733
整租·好世鹿鸣苑 2室2厅 南,11000,106.00㎡,闵行-莘庄南广场-好世鹿鸣苑,121.384015,31.105422,5号线,0.6483
整租·高兴花园二三四街坊 1室1厅 南,3300,47.59㎡,闵行-春申-高兴花园二三四街坊,121.404495,31.112327,1号线,1.4494
整租·水清三村 1室1厅 南,3920,40.00㎡,闵行-莘庄北广场-水清三村,121.436307,31.188334,1号线,0.6212
整租·春申景城MIDTOWN 2室2厅 南,9300,109.89㎡,闵行-春申-春申景城MIDTOWN,121.410553,31.112642,15号线,1.6318
整租·古美小区 1室1厅 南,4400,35.20㎡,闵行-古美-古美小区,121.397556,31.156219,12号线,0.4589
整租·华发古美华府 3室2厅 南,11500,106.00㎡,闵行-古美-华发古美华府,121.400437,31.156156,12号线,0.5554
整租·东兰小区 1室1厅 南,5530,35.30㎡,闵行-古美-东兰小区,121.401272,31.156197,12号线,0.5992
整租·雅致公寓(莘庄) 2室2厅 南,5500,102.06㎡,闵行-莘庄北广场-雅致公寓(莘庄),121.436307,31.188334,1号线,0.6212
整租·旭辉浦江国际广场(酒店式公寓) 1室1厅 南,2900,45.53㎡,闵行-浦江-旭辉浦江国际广场(酒店式公寓),121.291639,31.207801,17号线,1.7925
整租·万科时一区（一期） 2室2厅 南,8200,74.79㎡,闵行-华漕-万科时一区（一期）,121.31106,31.203422,17号线,1.2851
整租·公园1872南区 3室2厅 南/北,6500,104.36㎡,闵行-吴泾-公园1872南区,121.436307,31.188334,1号线,0.6212
整租·华虹一公寓 2室1厅 南,5860,71.54㎡,闵行-金虹桥-华虹一公寓,121.380442,31.18563,10号线,0.973
整租·公园1872北区 3室2厅 南,5500,95.51㎡,闵行-吴泾-公园1872北区,121.436307,31.188334,1号线,0.6212
整租·沧源小区 2室1厅 南,3570,67.00㎡,闵行-老闵行-沧源小区,121.42818,31.014585,5号线,0.8861
整租·碧江路400弄 1室1厅 南,3000,57.00㎡,闵行-老闵行-碧江路400弄,121.436307,31.188334,1号线,0.6212
整租·馨和雅苑 2室1厅 南,3650,74.00㎡,闵行-闵浦-馨和雅苑,121.542169,31.047096,浦江线,1.1346
整租·万博家园 2室2厅 南,5800,119.82㎡,闵行-华漕-万博家园,121.329416,31.228752,13号线,1.4795
整租·虹梅景苑二街坊 2室2厅 南,4400,70.00㎡,闵行-吴泾-虹梅景苑二街坊,121.45,31.042717,15号线,0.76
整租·万乐城(商业类) 1室1厅 南,2500,28.00㎡,闵行-吴泾-万乐城(商业类),121.445443,31.038405,15号线,0.2291
整租·马桥景城馨苑 3室0厅 南,3150,76.22㎡,闵行-老闵行-马桥景城馨苑,121.359718,31.038531,5号线,4.309
整租·新梅花苑 1室1厅 南,4100,42.71㎡,闵行-古美-新梅花苑,121.400437,31.156156,12号线,0.5554
整租·静安新城十区 2室1厅 南,6300,66.00㎡,闵行-静安新城-静安新城十区,121.37907,31.161412,9号线,0.7867
整租·沧源小区 2室1厅 南,3800,67.00㎡,闵行-老闵行-沧源小区,121.42818,31.014585,5号线,0.8861
整租·奥塞花园 1室1厅 南,4900,53.97㎡,闵行-莘庄南广场-奥塞花园,121.390106,31.097583,5号线,0.4157
整租·景香苑 1室1厅 南,5200,62.00㎡,闵行-春申-景香苑,121.419697,31.097204,15号线,0.2936
整租·繁盛苑 2室2厅 南,4800,81.01㎡,闵行-颛桥-繁盛苑,121.393954,31.062604,5号线,0.8996
整租·香树丽舍 3室1厅 南,7000,125.00㎡,闵行-莘庄北广场-香树丽舍,121.436307,31.188334,1号线,0.6212
整租·名都城(公寓) 2室2厅 南,11500,107.27㎡,闵行-金虹桥-名都城(公寓),121.436307,31.188334,1号线,0.6212
整租·华府天地愉园 4室2厅 复式 南,17000,222.37㎡,闵行-马桥-华府天地愉园,121.448679,31.212458,7号线,0.1261
整租·静安新城一区 1室1厅 南,4800,52.26㎡,闵行-静安新城-静安新城一区,121.385211,31.158121,12号线,0.6883
整租·水语人家南苑 3室1厅 南/北,4500,98.00㎡,闵行-闵浦-水语人家南苑,121.532137,31.045078,浦江线,0.363
整租·景华新苑 2室1厅 南,5500,59.00㎡,闵行-春申-景华新苑,121.448864,31.113283,市域机场线,0.5799
整租·君莲闵都雅苑 1室1厅 南,4500,65.00㎡,闵行-颛桥-君莲闵都雅苑,121.41194,31.07669,15号线,1.1829
整租·上海阳城 1室1厅 南,4980,49.62㎡,闵行-梅陇-上海阳城,121.412822,31.14129,1号线,0.1599
整租·上海康城 3室2厅 南,6000,137.60㎡,闵行-莘闵别墅-上海康城,121.436307,31.188334,1号线,0.6212
整租·万科翡翠别墅 5室5厅 南,68000,592.07㎡,闵行-浦江-万科翡翠别墅,121.414884,31.139301,1号线,0.3316
整租·明申花园(公寓) 3室2厅 南,9000,122.27㎡,闵行-金虹桥-明申花园(公寓),121.436307,31.188334,1号线,0.6212
整租·保利茉莉公馆二期 3室2厅 南,6800,88.49㎡,闵行-浦江-保利茉莉公馆二期,121.488904,31.095667,8号线,1.66
整租·浦恒北苑 3室1厅 南,4800,65.00㎡,闵行-浦江-浦恒北苑,121.483188,31.117369,市域机场线,1.0227
整租·星河湾2号园 4室2厅 南,68000,584.86㎡,闵行-颛桥-星河湾2号园,121.406679,31.089975,15号线,1.0727
整租·春申景城湖滨晨韵 2室2厅 南/北,8000,106.82㎡,闵行-春申-春申景城湖滨晨韵,121.411047,31.10765,15号线,1.1458
整租·西班牙名园 2室2厅 南/北,9500,109.44㎡,闵行-梅陇-西班牙名园,121.412822,31.14129,1号线,0.1599
整租·塘泾南苑 1室1厅 南/北,4500,68.00㎡,闵行-吴泾-塘泾南苑,121.446225,31.041799,15号线,0.4119
整租·公园1872南区 4室2厅 南/北,12000,131.34㎡,闵行-吴泾-公园1872南区,121.436307,31.188334,1号线,0.6212
整租·金榜新苑1800弄 2室2厅 南/北,4500,98.00㎡,闵行-颛桥-金榜新苑1800弄,121.41455,31.057107,5号线,1.3973
整租·浦江世博家园九街坊 3室1厅 南,4500,99.70㎡,闵行-浦江-浦江世博家园九街坊,121.500941,31.076736,8号线,0.9858
整租·景香苑 3室1厅 南,6500,90.00㎡,闵行-春申-景香苑,121.419697,31.097204,15号线,0.2936
整租·瑞和城壹街区（汇延路199弄） 2室2厅 南/北,3500,89.00㎡,闵行-闵浦-瑞和城壹街区（汇延路199弄）,121.436307,31.188334,1号线,0.6212
整租·颛溪七村 2室1厅 南,4000,62.00㎡,闵行-颛桥-颛溪七村,121.393386,31.065623,5号线,0.824
整租·碧林湾新苑 2室1厅 南,5000,63.32㎡,闵行-七宝-碧林湾新苑,121.352012,31.136023,12号线,1.1089
整租·东兰新村 2室2厅 南,6500,76.23㎡,闵行-古美-东兰新村,121.400437,31.156156,12号线,0.5554
整租·建发璟院北苑 3室1厅 南,14500,107.00㎡,闵行-古美-建发璟院北苑,121.400437,31.156156,12号线,0.5554
整租·绿梅一村 1室1厅 南,3200,45.95㎡,闵行-莘庄北广场-绿梅一村,121.436307,31.188334,1号线,0.6212
整租·银香苑 1室1厅 南,5500,64.00㎡,闵行-春申-银香苑,121.418627,31.100853,15号线,0.1255
整租·莲浦府邸（东区） 3室2厅 南,9500,138.88㎡,闵行-七宝-莲浦府邸（东区）,121.365261,31.139569,12号线,0.9193
整租·绿地峰尚汇 1室1厅 北,3500,50.00㎡,闵行-浦江-绿地峰尚汇,121.511716,31.080359,8号线,0.524
整租·东兰小区 1室1厅 南,5390,48.40㎡,闵行-古美-东兰小区,121.401272,31.156197,12号线,0.5992
整租·金虹桥东苑怡和园 1室1厅 南,6600,48.84㎡,闵行-金汇-金虹桥东苑怡和园,121.392318,31.178135,9号线,0.9796
整租·好世鹿鸣苑 2室2厅 南,8000,96.53㎡,闵行-莘庄南广场-好世鹿鸣苑,121.384015,31.105422,5号线,0.6483
整租·虹桥花苑 3室2厅 南,10800,140.14㎡,闵行-金虹桥-虹桥花苑,121.38832,31.188749,10号线,1.008
整租·佳宝新村 1室1厅 南,4600,38.00㎡,闵行-七宝-佳宝新村,121.346258,31.15542,9号线,0.2829
整租·万博家园 2室2厅 南/北,5800,90.00㎡,闵行-华漕-万博家园,121.329416,31.228752,13号线,1.4795
整租·金汇花园一街坊 2室2厅 南,7100,82.00㎡,闵行-金汇-金汇花园一街坊,121.371486,31.183191,10号线,0.706
整租·梅陇一村 2室0厅 南,4200,56.00㎡,闵行-梅陇-梅陇一村,121.412822,31.14129,1号线,0.1599
整租·东苑利景花苑 1室1厅 南,4800,68.36㎡,闵行-莘庄南广场-东苑利景花苑,121.390474,31.112371,5号线,0.505
整租·建发璟院北苑 4室2厅 南,22000,157.00㎡,闵行-古美-建发璟院北苑,121.400437,31.156156,12号线,0.5554
整租·中骏广场 1室1厅 东北,5000,48.61㎡,闵行-华漕-中骏广场,121.314147,31.21175,17号线,2.018
整租·公园1872南区 3室2厅 南/北,7000,1.00㎡,闵行-吴泾-公园1872南区,121.436307,31.188334,1号线,0.6212
整租·德信交投·隐秀云庐 3室2厅 南,4800,90.65㎡,闵行-马桥-德信交投·隐秀云庐,121.342772,31.043766,5号线,5.4301
整租·美邻苑 2室1厅 南,4000,76.00㎡,闵行-华漕-美邻苑,121.436307,31.188334,1号线,0.6212
整租·碧林湾新苑(华友路) 1室1厅 南,5300,52.00㎡,闵行-七宝-碧林湾新苑(华友路),121.352012,31.136023,12号线,1.1089
整租·沁春园一村 1室1厅 南,3300,45.05㎡,闵行-莘庄南广场-沁春园一村,121.376559,31.100032,5号线,0.9051
整租·绿梅二村 2室1厅 南,4300,59.83㎡,闵行-莘庄北广场-绿梅二村,121.436307,31.188334,1号线,0.6212
